frogs.2,par-prev,48,2.69
frogs.3,par-prev,48,10.07
frogs.4,par-prev,48,197.71
gear.1,par-prev,48,2.31
gear.2,par-prev,48,2.9
hanoi.1,par-prev,48,5.66
hanoi.2,par-prev,48,31.44
hanoi.3,par-prev,48,487.59
iprotocol.1,par-prev,48,2.07
iprotocol.2,par-prev,48,2.16
iprotocol.3,par-prev,48,2.66
iprotocol.4,par-prev,48,3.24
iprotocol.5,par-prev,48,8.06
iprotocol.6,par-prev,48,5.78
iprotocol.7,par-prev,48,10.24
krebs.1,par-prev,48,2.66
krebs.2,par-prev,48,2.35
krebs.3,par-prev,48,3.09
krebs.4,par-prev,48,3.2
lamport.1,par-prev,48,1.87
lamport.2,par-prev,48,2.0
lamport.3,par-prev,48,1.93
lamport.5,par-prev,48,2.0
lamport.6,par-prev,48,3.87
lamport.7,par-prev,48,4.06
lamport.8,par-prev,48,4.79
lamport_nonatomic.1,par-prev,48,1.58
lamport_nonatomic.2,par-prev,48,1.58
lamport_nonatomic.3,par-prev,48,1.56
lamport_nonatomic.4,par-prev,48,1.58
lamport_nonatomic.5,par-prev,48,2.07
lann.1,par-prev,48,1.92
lann.2,par-prev,48,1.86
lann.3,par-prev,48,2.28
lann.4,par-prev,48,2.14
lann.5,par-prev,48,1.84
lann.6,par-prev,48,9.61
lann.7,par-prev,48,4.11
leader_election.1,par-prev,48,1.61
leader_election.2,par-prev,48,2.08
leader_election.3,par-prev,48,1.87
leader_election.4,par-prev,48,2.01
leader_election.5,par-prev,48,2.55
leader_election.6,par-prev,48,3.84
leader_filters.1,par-prev,48,1.82
leader_filters.2,par-prev,48,2.16
leader_filters.3,par-prev,48,1.78
leader_filters.4,par-prev,48,1.87
leader_filters.5,par-prev,48,2.11
leader_filters.6,par-prev,48,5.7
leader_filters.7,par-prev,48,3.27
lifts.1,par-prev,48,1.78
lifts.2,par-prev,48,1.78
lifts.3,par-prev,48,1.88
lifts.4,par-prev,48,2.09
lifts.5,par-prev,48,2.26
lifts.6,par-prev,48,3.12
lifts.7,par-prev,48,5.82
lifts.8,par-prev,48,11.92
loyd.1,par-prev,48,3.21
loyd.2,par-prev,48,4.57
lup.1,par-prev,48,2.05
lup.2,par-prev,48,2.84
lup.3,par-prev,48,5.69
lup.4,par-prev,48,17.0
mcs.1,par-prev,48,1.99
mcs.2,par-prev,48,1.88
mcs.3,par-prev,48,1.98
mcs.4,par-prev,48,1.78
mcs.5,par-prev,48,8.71
mcs.6,par-prev,48,1.71
msmie.1,par-prev,48,1.92
msmie.2,par-prev,48,1.95
msmie.3,par-prev,48,1.76
msmie.4,par-prev,48,1.99
needham.1,par-prev,48,1.61
needham.2,par-prev,48,1.54
needham.3,par-prev,48,1.51
needham.4,par-prev,48,1.57
peg_solitaire.1,par-prev,48,2.44
peg_solitaire.4,par-prev,48,22.46
peg_solitaire.5,par-prev,48,4.34
peterson.1,par-prev,48,2.8
peterson.2,par-prev,48,2.52
peterson.3,par-prev,48,2.48
peterson.4,par-prev,48,2.28
peterson.5,par-prev,48,2.58
